Small Unit Installation Postcode,Previous Years (2001-2017) - Installations Quantity,Previous Years (2001-2017) - SGU Rated Output In kW,Jan 2018 - Installations Quantity,Jan 2018 - SGU Rated Output In kW,Feb 2018 - Installations Quantity,Feb 2018 - SGU Rated Output In kW,Mar 2018 - Installations Quantity,Mar 2018 - SGU Rated Output In kW,Apr 2018 - Installations Quantity,Apr 2018 - SGU Rated Output In kW,May 2018 - Installations Quantity,May 2018 - SGU Rated Output In kW,Jun 2018 - Installations Quantity,Jun 2018 - SGU Rated Output In kW,Jul 2018 - Installations Quantity,Jul 2018 - SGU Rated Output In kW,Aug 2018 - Installations Quantity,Aug 2018 - SGU Rated Output In kW,Sep 2018 - Installations Quantity,Sep 2018 - SGU Rated Output In kW,Oct 2018 - Installations Quantity,Oct 2018 - SGU Rated Output In kW,Nov 2018 - Installations Quantity,Nov 2018 - SGU Rated Output In kW,Dec 2018 - Installations Quantity,Dec 2018 - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
2877,444,2558.253,2,13.8,2,14.76,10,37.675,5,31.39,4,14.66,2,9.225,6,48.125,5,36.38,3,22.335,8,36.9,59,194.94,1,4.675,1,99.84,7,44.615,9,84.785,0,0,4,25.875,5,25,14,67.935,6,27.395,1,4.675,6,32.175,2,13.2,4,25,610,3473.613
2878,43,227.775,0,0,0,0,1,3.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,230.91
2879,105,530.055,2,6.05,10,30.25,27,77.55,0,0,1,5.4,0,0,0,0,1,12.96,1,6.05,1,5.5,3,10.53,0,0,2,22.36,1,3.42,0,0,12,88.655,2,36.06,1,10.45,0,0,1,6.05,2,9.875,3,23.89,2,33.33,0,0,177,918.435
2880,3237,9818.008,30,152.11,38,163.005,62,220.385,6,34.725,35,117.405,39,197.11,40,153.105,56,224.815,44,248.605,26,122.235,37,249.515,53,371.985,13,48.26,47,303.2,45,315.28,66,501.435,51,416.075,53,373.99,19,133.895,35,335.215,53,387.35,36,243.515,65,507.21,36,390.43,4222,16028.863
2898,41,155.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,155.893
2899,542,1646.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,1650.515
2900,73,396.775,0,0,1,5.88,0,0,2,13.32,1,4.8,3,41.745,0,0,3,18.47,2,10.2,2,7.11,0,0,1,6.405,0,0,2,10.3,2,9.84,1,5.225,1,6.6,2,9.75,2,11.4,2,130.8,1,7.875,1,6.615,0,0,1,6.6,103,709.71
2901,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5
2902,978,3091.53,9,59.23,9,48.36,13,74.07,9,45.145,20,112.15,13,78.31,22,172.19,11,63.57,10,66.445,11,65.32,10,50.645,7,49.48,15,99.5,11,65.81,10,86.29,15,99.505,15,101.215,19,140.98,12,78.025,17,151.54,17,115.39,15,116.34,21,124.69,21,180.125,1310,5335.855
2903,547,1847.938,10,86.37,6,37.49,5,25.81,1,4.68,7,36.32,9,45.64,3,15.66,6,34.94,9,56.545,9,57.12,12,75.465,5,32.92,5,32.125,8,54.715,9,57.345,4,27.805,5,28.53,4,29.69,9,64.455,7,42.495,11,71.295,12,78.71,17,118.35,5,51.77,725,3014.183
2904,947,2768.501,8,46.65,7,40.53,15,72.35,4,20.106,7,31.49,9,60.31,13,71.19,6,34.32,8,51.505,8,49.04,14,83.67,9,57.36,8,72.995,8,52.94,4,29.24,10,66.35,8,58.085,3,18.9,11,81.49,9,58.415,13,79.485,16,106.595,14,110.055,13,104.37,1172,4225.942
2905,1557,5208.629,15,80.36,9,42.47,30,162.04,15,80.1,14,86.25,17,100.437,21,118.27,26,184.185,26,159.345,24,163.44,31,287.195,15,96.59,14,88.885,20,120.875,20,128.87,28,172.175,20,128.715,16,200.315,28,183.675,23,160.045,26,169.155,36,229.8,51,336.445,37,271.195,2119,8959.461
2906,872,2942.343,13,69.55,11,64.58,17,87.6,10,48.91,6,27.44,6,38.91,9,56.32,7,42.71,20,115.185,11,73.19,14,86.2,9,66.315,9,53.19,15,90.35,14,89.025,9,53.805,8,72.965,12,62.8,26,182.605,18,132.815,19,117.88,26,157.98,24,145.86,26,194.135,1211,5072.663
2911,169,1030.852,1,6.54,3,39.62,2,12.48,5,29.8,3,68.615,2,11.1,5,28.67,2,19.8,5,141.3,3,116.215,5,102.885,5,80.56,7,167.355,7,97.3,1,4.5,3,21.85,2,13.22,1,10.71,10,63.035,8,93.15,8,47.49,6,94.58,3,19.815,9,99.93,275,2421.372
2912,180,847.262,1,3.78,1,5.6,1,4.95,1,28.08,3,39.11,0,0,3,24.06,3,33,3,21.02,3,14.505,6,34.605,3,17.37,3,27.21,4,20.895,4,26.08,2,12.46,2,9.545,3,18.015,2,27.435,2,12.12,5,27.715,1,15.12,1,6.27,5,68.47,242,1344.677
2913,1574,5083.135,15,78.82,21,126.82,15,96.145,23,131.91,28,156.315,20,105.68,27,169.67,23,151.5,27,163.82,26,159.035,20,111.59,17,110.155,19,136.96,20,117.495,33,293.44,24,154.875,24,121.875,15,107.495,25,168.69,22,156.065,24,166.89,28,283.73,40,282.45,37,342.305,2147,8976.865
2914,1108,3947.618,14,87.845,25,134.78,11,58.35,12,71.42,25,129.545,25,156.875,29,160.59,27,181.986,21,140.455,31,184.527,21,131.585,27,200.785,19,123.38,30,213.445,24,142.19,28,199.35,20,158.06,25,165.11,32,300.35,25,182.02,26,191.035,31,238.305,26,188.81,46,338.095,1708,8026.511
3000,39,649.186,0,0,0,0,1,10.26,0,0,0,0,0,0,0,0,0,0,1,4.745,1,96.3,1,4.55,2,32.86,1,35.34,0,0,0,0,0,0,0,0,0,0,3,60.9,0,0,0,0,0,0,0,0,1,5.225,50,899.366
3002,38,220.439,0,0,2,30.81,2,7.02,0,0,1,7.92,0,0,0,0,1,2.08,0,0,1,12,0,0,3,12.265,1,22.2,0,0,1,6.38,0,0,0,0,0,0,1,10,1,5.865,1,12,2,11.36,1,5.4,1,5.61,57,371.349
3003,59,645.765,0,0,0,0,1,3.5,4,147.57,0,0,0,0,1,3.4,0,0,1,6.03,1,19.98,0,0,2,10.2,1,6.325,0,0,1,3.7,1,6.27,2,10.89,0,0,1,3.72,1,4.95,0,0,0,0,1,5.31,1,6,78,883.61
3004,10,202.86,0,0,0,0,0,0,1,11.34,0,0,0,0,1,28.08,0,0,0,0,0,0,0,0,1,13.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,255.4
3006,13,123.485,0,0,0,0,1,11.02,0,0,2,42.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.38,0,0,1,56.16,0,0,0,0,0,0,0,0,0,0,1,44.85,0,0,1,34,20,376.055
3008,83,758.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.145,0,0,0,0,0,0,0,0,1,90.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,107.115,87,985.71
3011,547,2291.389,2,7.03,1,6.09,6,21.01,2,9.3,5,34.11,2,13.61,3,16.74,5,47.675,3,23.965,5,26.005,9,62.905,8,38.435,4,17.11,9,57.005,11,58.39,10,39.48,4,15.68,12,89.85,4,16.61,4,48.85,6,67.53,13,130.395,11,56.73,6,187.25,692,3383.144
3012,823,3281.346,4,20.125,0,0,4,20.315,3,12.72,4,21.36,10,127.095,5,27.925,5,28.52,7,134.885,11,54.885,16,86.92,23,352.33,12,62.43,22,183.17,24,141.51,17,99.466,6,33.705,8,83.64,8,72.245,11,65.185,8,40.365,17,150.01,12,155.99,14,77.64,1074,5333.782
3013,593,1847.964,3,18.005,4,38.445,5,22.915,7,43.056,10,147.085,4,26.081,6,35.35,4,24.105,6,28.855,10,53.085,9,58.525,7,36.181,5,130.395,13,68.31,19,96.66,14,72.395,6,34.195,2,3.05,7,64.895,2,11.64,7,30.5,4,26.325,3,16.765,7,49.215,757,2983.997
3015,686,2083.126,8,32.34,5,37.55,8,93.68,5,27.89,7,72.02,6,29.095,8,48.94,8,55.21,5,27.32,7,44.825,12,55.53,5,21.9,13,60.92,9,45.19,11,46.29,13,78.27,10,54.58,3,15.31,2,11.865,7,47.53,5,26.705,8,42.48,12,160.455,8,37.65,871,3256.671
3016,616,2136.931,6,41.247,7,58.56,6,32.02,4,17.91,8,50.135,7,91.64,5,26.47,3,13.86,5,29.375,9,74.485,9,47.62,7,61.395,5,26.03,21,90.68,16,74.52,13,93.42,8,33.015,10,21.52,6,50.095,7,45.85,9,150.68,13,85.19,11,107.825,6,47.9,817,3508.373
3018,828,2927.659,7,45.29,4,20.67,9,43.73,6,20.65,7,29.775,4,78.63,4,25.09,4,33.2,5,119.21,9,100.04,13,91.445,8,67.195,9,42.515,3,13.66,10,74.345,5,40.37,10,64.385,7,40.975,4,30.345,12,68.03,13,70.18,6,34.82,8,224.71,6,36.545,1001,4343.464
3019,315,1429.21,0,0,1,22.96,1,10.08,1,5.6,0,0,0,0,1,29.7,5,15.76,4,19.505,3,70.8,10,55.125,3,16.28,4,23.31,6,34.8,7,129.935,13,48.525,4,19.745,4,20.74,3,33.09,3,64.08,3,16.395,1,6.6,2,18.825,3,16.5,397,2107.565
3020,2082,6934.776,9,72.96,12,80.54,10,239.665,8,103.875,11,125.805,12,206.68,15,243.925,17,225.725,21,138.465,20,110.465,40,337.055,28,384.25,32,278.66,41,311.18,25,213.63,28,232.53,24,137.286,9,60.725,12,157.865,8,70.475,17,207.305,19,164.28,18,168.11,27,301.92,2545,11508.152
3021,2386,7091.428,13,58.075,10,49.205,10,41.67,10,54.81,7,35.94,12,54.16,15,166.94,15,75.695,20,206.995,36,185.42,49,294.31,50,238.925,35,192,44,249.675,34,279.25,31,170.705,22,124.97,10,58.95,11,60.44,11,65.42,23,234.335,31,241.555,38,229.97,42,270.885,2965,10731.728
3022,147,486.019,0,0,1,2.065,2,8.175,0,0,0,0,0,0,1,2.2,1,4.95,1,4.875,4,31.155,6,34.59,0,0,1,2.2,1,6.51,0,0,1,5.1,1,6.6,3,24,1,9.92,0,0,0,0,2,9.69,1,83.22,2,12.27,176,733.539
3023,3980,11973.348,12,85.955,25,266.125,26,235.525,14,79.87,23,143.14,15,107.605,14,72.28,15,86.75,45,292.72,57,515.74,51,286.275,58,642.355,40,242.04,59,377.055,50,422.975,51,386.225,29,171.385,28,308.22,23,177.935,33,375.12,31,200.705,62,386.14,67,433.125,66,410.075,4874,18678.688
3024,1690,5113.92,8,41.43,25,120.16,13,66.715,5,19.86,8,48.66,13,64.1,8,41.4,19,106.575,29,177.655,58,353.905,43,358.59,43,253.55,32,183.315,48,268.455,47,284.07,37,232.531,25,152.86,12,73.74,21,120.875,44,281.865,59,375.39,89,623.815,87,556.225,79,516.335,2542,10435.996
3025,414,1590.635,3,15,3,106.59,0,0,3,12.86,3,204.41,4,24.365,4,22.72,3,14.175,4,45.7,8,127.625,6,46.03,9,53.085,2,4.295,3,100.335,9,189.96,6,31.23,5,110.97,5,61.365,4,67.22,5,52.02,3,15.52,6,53.25,5,122.505,7,143.15,524,3215.015
3026,40,1201.91,2,189.87,0,0,4,144.96,1,4.77,2,75.9,3,145.31,0,0,4,15.225,7,39.235,17,522.27,10,123.29,15,373.9,11,67.41,8,49.81,11,281.11,4,25.705,8,83.825,7,200.685,7,175.23,6,50.025,12,189.12,10,144.27,12,427.955,13,125.33,214,4657.115
3027,452,1405.1,1,6.05,2,12.16,1,4.59,4,19.27,3,16.6,3,15.265,4,26.28,2,12.76,14,86.58,16,95.655,10,61.24,11,66.61,13,81.965,17,105.74,11,72.37,14,86.44,6,33.01,7,38.19,3,19.815,6,39.075,9,57.28,16,103.17,14,121.22,16,104.06,655,2690.495
3028,1625,4872.211,10,51.075,14,65.63,11,48.6,12,56.225,4,23.03,7,95.34,8,42.465,7,35.23,11,54.895,21,100.27,24,122.432,20,113.105,23,132.275,22,117.44,22,126.235,14,108.89,11,68.82,5,48.025,10,84.995,11,64.165,13,156.75,21,220.36,17,98.58,16,177.29,1959,7084.333
3029,6849,22524.095,64,376.915,59,447.775,69,384.485,50,308.69,61,633.907,67,392.62,60,399.705,88,620.3,174,1089.185,267,1580.043,230,1527.127,179,1314.9,157,958.005,210,1320.08,218,1578.135,171,1070.562,106,777.085,53,577.82,67,637.855,148,1103.055,196,1528.425,313,2130.905,372,2476.9,299,2217.645,10527,47976.219
3030,6107,20964.021,46,237.909,47,270.875,56,297.97,48,520.445,41,534.42,31,337.335,32,304.785,37,301.537,78,541.085,119,726.585,139,1017.697,137,930.145,109,653.105,147,852.52,120,832.14,119,761.8,81,526.6,58,563.72,57,485.38,81,503.885,126,783.59,161,1252.61,202,1474.645,195,1436.445,8374,37111.249
3031,451,1521.958,1,3.77,2,11.71,2,6.39,3,7.37,1,2.2,3,24.29,3,30.54,1,3.54,3,38.44,7,33.63,5,20.39,6,18.62,5,22.405,9,54.53,8,37.41,8,48,3,40.69,4,22.54,5,24.83,2,7.21,2,8.31,8,64.315,7,43.13,5,51.25,554,2147.468
3032,888,2961.25,6,34.46,5,22.975,8,38.08,5,25.17,2,9.05,7,26.63,5,25.1,3,18,13,113.657,8,47.585,19,218.007,24,135.975,10,52.665,19,118.865,16,86.955,10,47.752,11,54.065,6,37.4,14,87.19,9,146.61,11,73.29,6,32.885,12,75.715,10,64.32,1127,4553.651
3033,655,2113.283,3,16.54,2,20.22,1,4.68,7,110.99,2,5.16,2,10.67,4,18.21,5,50.95,5,29.53,5,27.925,9,68.47,3,16.82,14,81.885,2,10.76,10,73.945,5,30.364,6,38.4,3,18.9,4,24.78,4,30.87,3,22.125,7,48.445,4,22.35,8,57.685,773,2953.957
3034,474,1620.622,1,7.02,2,7.11,0,0,1,6.6,0,0,5,27.205,2,8.35,3,19.635,2,7.44,2,11.275,4,28.82,6,35.06,4,32.68,4,37.99,11,71.34,3,17.61,5,30.315,3,19.35,4,26.635,1,6.615,3,17.28,6,41.185,9,46.845,4,22.775,559,2149.757
3036,307,1146.37,3,14.74,0,0,3,14.94,1,9.3,3,18.1,4,43.355,3,16.68,5,24.365,6,33.195,6,28.015,7,41.51,8,47.04,2,13.8,2,8.25,5,27.845,2,10.37,3,38,2,7.5,3,20.535,4,24.225,3,17.3,4,23.94,3,18.44,5,38.73,394,1686.545
3037,2901,9427.307,6,34.44,23,107.475,12,59.74,10,84.675,15,79.53,12,81.605,12,81.17,13,108.885,18,101.27,36,204.77,42,233.315,35,201.045,39,217.66,54,531.865,54,327.44,31,188.455,19,119.6,7,48.26,14,82.98,20,141.24,24,147.11,36,211.63,45,275.5,46,295.27,3524,13392.237
3038,1525,5188.558,7,29.46,11,55.975,6,31.92,10,53.1,4,33.54,8,50.42,8,38.72,15,81.555,18,82.075,30,175.11,32,270.82,16,94.045,20,123.5,24,143.66,27,159.565,22,137.76,14,79.505,6,41.91,4,22.455,12,73.59,14,85.62,25,149.11,22,134.5,18,222.885,1898,7559.358
3039,453,1650.508,5,17.875,3,13.44,3,13.58,3,15.75,3,15.365,2,7.86,4,16.89,5,29.1,6,39.925,1,15.04,0,0,2,13.05,6,69.81,2,11.99,6,122.345,6,31.6,4,17.855,5,43.045,1,6.3,1,7.8,1,6.6,6,35.62,5,23.9,2,10.35,535,2235.598
3040,821,2997.99,4,15.29,4,48.4,9,53.105,8,47.26,6,35.7,6,37.125,6,49.43,11,57.3,4,20.01,11,63.45,10,77.16,6,44.975,8,47.75,13,75.16,20,113.73,13,90.38,8,54.255,4,27.99,8,130.725,4,26.03,5,41.365,8,60.15,6,45.22,4,29.32,1007,4289.27
3041,444,1474.277,4,29.11,3,34.27,3,40.83,4,19.92,7,36.255,1,6.3,4,22.08,2,12.15,4,20.35,5,27.535,6,31.51,6,36.595,6,41.67,8,41.185,7,49.465,7,54.2,3,16.5,1,8.195,5,120.785,10,200.46,4,31.885,7,41.585,9,60.91,6,61.65,566,2519.672
3042,640,2741.732,4,20.18,6,24.305,6,50.95,6,64.07,7,70.37,6,55.51,2,32.38,6,170.265,8,78.69,10,56.345,8,48.175,8,45.55,8,40.325,6,36.025,13,124.435,0,0,5,120.09,5,51.8,0,0,7,118.865,6,54.76,7,39.305,10,173.5,7,43.11,791,4260.737
3043,944,4240.485,8,51.55,2,18.715,9,138.345,5,131.63,7,136.63,6,163.345,0,0,10,131.4,7,38.965,8,140.665,18,193.315,5,31.9,6,30.325,15,112.705,14,155.695,8,45.95,6,67.085,5,58.585,8,99.555,4,87.015,4,74.31,12,118.25,9,118.51,11,112.605,1131,6497.535
3044,878,2697.999,7,47.152,7,21.68,6,29.41,12,65.91,15,102.285,7,42.86,12,75.165,5,88.46,11,69.45,8,35.815,10,55.235,8,74.045,5,31.62,11,69.195,12,64.035,9,45.67,11,69.755,5,32.9,6,32.52,15,82.665,6,28.435,11,112.905,15,96.575,8,43.735,1100,4115.476
3045,4,94.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94.63
3046,1087,3300.284,6,31.83,8,39.485,12,56.06,9,68.809,7,33.67,5,41,10,54.732,9,55.14,11,42.695,24,185.245,20,77.33,16,75.635,8,37.53,14,80.005,21,115.44,18,97.17,16,71.26,5,26.405,7,43.255,6,34.125,12,78.85,17,94.455,14,82.3,18,191.1,1380,5013.81
3047,684,2456.095,1,1.74,4,15.59,7,34.53,4,27.16,4,22.87,6,30.31,6,33.18,4,19.98,14,80.275,12,123.255,14,269.745,13,231.13,14,110.74,11,82.93,13,79.04,11,68.88,11,118.82,7,126.54,4,17.21,3,102.21,11,62.93,15,211.48,18,100.465,10,62.43,901,4489.535
3048,774,2494.694,2,15.48,5,22.34,8,50.73,9,52.885,6,57.995,5,44.51,1,5.1,4,47.64,6,34.305,12,66.54,17,85.16,15,159.805,7,40.125,13,100.48,12,156.795,5,36.275,7,40.25,4,24.255,1,6.615,4,21.87,10,162.815,9,93.465,16,89.735,14,90.005,966,3999.869
3049,430,1411.461,5,28.33,10,49.975,1,5.13,4,20.305,2,8.54,3,17.08,1,5.5,4,23.525,2,9.84,7,44.875,12,66.3,5,42.525,5,28.6,11,55.795,9,53.245,12,73.333,7,46.1,2,13.11,3,16.65,3,15,6,41.565,6,36.015,3,27.075,7,40.97,560,2180.844
3051,130,572.328,2,11.37,2,7.53,1,4.69,1,5.13,0,0,0,0,1,42.075,1,30.525,0,0,4,48.46,0,0,2,16.81,3,11.335,6,120.27,3,29.25,1,4.5,0,0,2,5.89,1,6.38,1,5.58,3,12.495,0,0,4,15.92,4,59.535,172,1010.073
3052,64,434.634,0,0,0,0,0,0,1,10.8,0,0,2,11.34,1,5.1,1,6.49,1,3.6,2,21.59,1,6.6,1,5.1,1,3.025,0,0,3,14.935,0,0,0,0,0,0,1,7.5,2,24.78,3,18.05,0,0,5,47.28,1,98.8,90,719.624
3053,75,369.99,0,0,0,0,0,0,1,1.77,2,5.82,0,0,2,7.035,0,0,1,4.2,1,32.78,2,35.03,6,228,1,2.88,1,6.16,1,5.27,2,32.17,2,5.89,0,0,2,19.8,3,54.02,3,51.98,0,0,1,6.24,1,3.6,107,872.635
3054,191,565.538,1,2.6,0,0,3,12.34,2,11.065,4,14.885,0,0,1,3.35,2,14.94,2,5.7,4,17.24,2,8.51,2,5.52,4,15.57,7,29,2,7.9,3,12.47,4,19.01,0,0,3,18.445,3,17.76,3,10.62,7,25.675,2,7.52,4,23.52,256,849.178
3055,430,1286.581,3,16.395,5,27.825,9,35.36,12,52.765,7,31.13,3,17.505,5,21.945,1,12.2,5,26.135,5,20.78,3,16.2,4,19.855,4,21.94,4,45.55,8,43.019,4,17.19,6,28.345,4,31.07,3,17.215,1,3.79,2,8.505,6,31.925,4,24.63,6,82.595,544,1940.45
3056,689,2281.619,4,20.773,4,191.96,8,53.215,5,20.755,4,14.195,4,20.69,9,124.23,7,63.18,9,346.215,12,52.055,18,88.6,12,80.925,9,41.96,7,129.8,10,43.99,10,55.885,10,38.17,8,61.05,8,46.75,32,69.24,9,70.605,12,76.885,8,91.035,9,39.875,917,4123.657
3057,282,961.966,5,55.79,4,30.45,2,7.715,2,5.07,2,28.28,1,4.425,6,37.28,5,17.62,3,10.8,6,60.365,6,30.67,4,17.22,2,9.55,7,33.385,4,29.15,4,19.215,4,18.61,0,0,1,5.18,2,16.74,1,4.2,6,31.35,6,55.065,2,7.235,367,1497.331
3058,1488,5306.589,8,59.94,22,144.195,27,112.02,29,135.885,14,56.22,11,61.17,14,71.91,11,94.46,13,67.855,17,179.733,34,190.72,27,288.66,20,131.16,15,87.225,24,156.125,23,141.34,17,231.025,13,84.865,9,75.22,16,103.655,14,90.675,17,84.385,17,115.775,23,174.195,1923,8245.002
3059,976,3939.85,6,43.62,8,38.345,12,75.56,11,85.92,11,76.575,16,105.92,11,57.105,7,38.99,6,42.575,17,103.16,18,111.39,14,87.24,17,98.7,21,132.24,23,153.995,16,96.95,11,62.65,10,78.89,5,28.065,9,59.49,11,72.98,18,108.82,15,88.805,20,158.245,1289,5946.08
3060,428,1445.47,3,14.2,2,8.55,2,9.72,2,4.4,2,10.4,1,2.16,1,1.62,5,32.865,3,41.05,8,26.495,12,74.185,14,97.29,8,41.38,6,35.18,5,26.8,5,25.65,6,22.37,7,53.315,0,0,4,21.855,7,41.49,2,10.94,6,131.01,12,75.02,551,2253.415
3061,336,4383.275,0,0,4,60.42,4,80.72,3,16.795,5,166,6,102.24,8,121.325,6,83.51,5,58.68,9,164.445,5,118.92,5,47.93,3,23.31,7,42.18,7,141.24,5,41.05,4,92.44,5,66.695,9,186.65,9,289.475,3,143.63,9,126.42,7,234.96,13,242.45,477,7034.76
3062,14,284.16,0,0,0,0,0,0,1,99.9,2,26.4,0,0,0,0,0,0,0,0,0,0,3,45.65,1,10.56,1,90.06,0,0,1,50.32,0,0,2,42.35,2,42.125,1,63.36,1,20.1,0,0,1,6.615,1,98.67,2,198.94,33,1079.21
3063,44,216.87,0,0,0,0,2,17.17,0,0,1,11,1,6.6,1,5.985,0,0,1,10.05,0,0,0,0,0,0,1,6.21,1,10.83,0,0,0,0,0,0,0,0,1,9.92,1,6.6,1,11.88,0,0,1,9.9,2,15.28,58,338.295
3064,4302,14970.151,34,301.67,52,285.405,38,193.865,35,192.975,40,237.035,54,314.595,49,280.57,54,316.685,94,587.04,180,1076.64,151,900.84,116,749.815,112,707.43,136,869.39,143,876.45,83,515.345,51,319.61,45,257.46,57,396.47,125,882.725,143,961,201,1330.875,221,1468.44,202,1359.39,6718,30351.871
3065,156,537.24,0,0,1,3.51,0,0,2,6.66,3,13.47,1,5.025,0,0,4,31.905,2,20.81,1,4.69,4,44.895,3,103.59,3,16.315,1,4.56,3,9.63,5,26.61,4,17.55,8,12.04,0,0,2,15.32,3,17.01,2,8.9,4,49.51,4,48.02,216,997.26
3066,119,459.172,1,4.95,2,99.675,0,0,0,0,1,40.975,0,0,2,48.39,2,6.635,2,13.3,2,23.29,2,9.91,1,14.25,2,18.64,5,33.405,2,6.78,2,10.035,2,42.905,3,59.96,2,9.675,3,18.27,1,34.83,0,0,3,16.64,0,0,159,971.687
3067,120,704.101,2,10.37,2,6.48,0,0,0,0,1,19.8,1,3.64,0,0,1,5.13,0,0,0,0,0,0,3,30.04,0,0,2,40.51,4,12.52,4,34.7,4,83.99,1,29.76,2,50.8,2,6.63,2,11.762,1,3.2,3,15.94,6,44.85,161,1114.223
3068,573,1760.083,5,20.16,8,35.64,7,34.95,6,35.495,5,14.84,2,10.79,3,18.004,7,29.198,3,12.1,10,45.494,9,41.445,6,25.73,8,35.715,8,34.045,12,69.58,9,58.89,12,53.916,4,19.02,4,18.86,8,35.715,7,26.795,10,50.01,10,50.26,8,104.77,744,2641.505
3070,1088,3094.189,5,23.808,2,5.56,8,47.555,4,29.81,5,25.13,5,17.668,8,30.205,15,59.73,7,31.205,30,131.95,34,151.525,10,43.27,12,59.53,9,37.855,17,121.181,18,84.885,29,177.605,22,226.675,48,282.02,31,183.005,11,74.175,9,40.205,9,53.045,17,185.522,1453,5217.308
3071,633,2158.942,1,3.51,2,11.88,3,35.48,3,16.17,3,8.88,3,7.52,2,9.84,12,39.215,25,117.275,25,146.655,15,69.68,9,50.605,10,48.915,7,38.87,10,47.825,7,39.995,15,115.595,24,224.34,28,149.22,11,105.795,6,130.37,5,31.24,6,31.805,8,125.12,873,3764.742
3072,1182,3993.629,4,24.14,10,56.795,3,16.12,5,22.14,5,25.21,5,35.495,14,81.475,27,97.8,42,193.39,41,236.88,24,131.465,19,101.91,7,42.56,16,99.563,18,121.285,25,170.955,39,298.25,30,169.866,34,156.42,25,232.175,12,167.605,6,32.05,18,207.375,23,191.67,1634,6906.223
3073,1826,5376.787,7,31.005,10,53.76,9,77.705,11,51.28,12,84.795,6,39.975,9,35.645,85,395.54,49,225.955,30,211.417,32,158.235,22,136.015,20,143.63,22,212.62,28,151.665,27,221.385,51,362.15,48,249.125,43,258.885,26,182.61,17,105.79,13,77.38,23,161.27,18,121.12,2444,9125.744
3074,941,5255.478,5,44.065,7,93.55,7,28.305,8,37.165,4,34.83,12,219.39,8,58.805,12,117.97,6,39.16,21,162.775,2,10.53,17,114.225,16,205.005,20,251.48,16,146.025,8,39.99,9,175.18,7,88.44,6,65.58,10,161.05,21,296.495,15,110.78,20,342.845,11,81.215,1209,8180.333
3075,912,2807.49,6,31.92,8,31.77,5,30.595,8,34.985,13,63.46,4,25.79,7,47.035,7,40.545,10,56.58,14,78.345,22,134.53,12,65.285,18,120.155,11,72.89,10,51.035,13,77.65,27,122.79,3,19.02,7,35.635,10,64.045,14,111.96,9,50.89,11,68.145,12,79.935,1173,4322.48
3076,1815,5710.069,10,141.365,16,98.8,15,73.17,18,148.01,20,99.05,4,23.1,9,97.565,15,74.98,19,108.65,22,232.265,18,107.63,30,308.28,26,140.68,19,109.11,32,187.515,24,224.985,19,252.255,5,30.2,10,60.64,23,137.255,26,196.37,35,353,29,206.935,26,346.69,2285,9468.569
3078,514,1885.682,2,10.53,7,38.225,7,49.255,7,139.83,3,12.315,3,16.655,3,10.45,7,39.975,6,27.835,23,110.09,16,78.445,10,43.195,8,94.445,11,57.13,11,66.365,14,87.415,20,96.64,6,27.125,11,67.635,11,73.165,14,65.85,9,90.08,10,35.89,13,87.44,746,3311.662
